No.,Time,Source,Destination,Protocol,Length,Time since previous frame in this TCP stream,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Time to Live,Arrival Time,S7 Communication,Data length,Function,Length.1,Byte Address,Info,label,RF_Predictions,SVM_Predictions,GB_Predictions,LR_Predictions,XGboost_Predictions,NN_Binary_Predictions
1610,63.120064,192.168.0.2,224.0.0.22,IGMPv3,54,,,,,,1.0,"Jan 24, 2024 15:29:43.779613000 China Standard Time",,,,,,Membership Report / Join group 224.0.0.252 for any sources,Normal,0,1,0,1,0,1
1611,63.123033,192.168.0.2,192.168.0.1,COTP,145,0.313008,50340.0,102.0,21295.0,64421.0,128.0,"Jan 24, 2024 15:29:43.782582000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1612,63.123482,192.168.0.2,192.168.0.1,COTP,61,0.000449,50340.0,102.0,21386.0,64475.0,128.0,"Jan 24, 2024 15:29:43.783031000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1613,63.123826,192.168.0.2,192.168.0.1,COTP,61,0.000344,50340.0,102.0,21393.0,64737.0,128.0,"Jan 24, 2024 15:29:43.783375000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1614,63.163465,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:43.823014000 China Standard Time",,,,,,"NTP Version 4, client",Abnormal,1,1,1,1,1,1
1615,63.196566,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:43.856115000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1616,63.271573,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:43.931122000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1617,63.305592,192.168.0.13,192.168.0.1,TCP,60,0.18708,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:43.965141000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1618,63.305924,192.168.0.13,192.168.0.1,TCP,60,0.000332,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:43.965473000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1619,63.338365,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:43.997914000 China Standard Time",,,,,,"NTP Version 4, server",Abnormal,1,1,1,1,1,1
1620,63.371397,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:44.030946000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1621,63.402363,192.168.0.2,192.168.0.1,COTP,61,0.278537,50340.0,102.0,21400.0,64786.0,128.0,"Jan 24, 2024 15:29:44.061912000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1622,63.410353,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:44.069902000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1623,63.43505,192.168.0.2,192.168.0.1,COTP,145,0.032687,50340.0,102.0,21407.0,64786.0,128.0,"Jan 24, 2024 15:29:44.094599000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1624,63.436065,192.168.0.2,192.168.0.1,COTP,61,0.001015,50340.0,102.0,21498.0,64840.0,128.0,"Jan 24, 2024 15:29:44.095614000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1625,63.436428,192.168.0.2,192.168.0.1,COTP,61,0.000363,50340.0,102.0,21505.0,65102.0,128.0,"Jan 24, 2024 15:29:44.095977000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1626,63.446507,192.168.0.13,192.168.0.1,TCP,60,0.140583,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:44.106056000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1627,63.447054,192.168.0.13,192.168.0.1,TCP,60,0.000547,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:44.106603000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1628,63.474087,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:44.133636000 China Standard Time",,,,,,"NTP Version 4, symmetric active",Abnormal,1,1,1,1,1,1
1629,63.514593,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:44.174142000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1630,63.55399,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:44.213539000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1631,63.597459,192.168.0.13,192.168.0.1,TCP,60,0.150405,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:44.257008000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1632,63.597801,192.168.0.13,192.168.0.1,TCP,60,0.000342,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:44.257350000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1633,63.642607,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:44.302156000 China Standard Time",,,,,,"NTP Version 4, reserved",Abnormal,1,1,1,1,1,1
1634,63.687293,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:44.346842000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1635,63.718096,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:44.377645000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1636,63.754772,192.168.0.2,192.168.0.1,COTP,145,0.318344,50340.0,102.0,21512.0,65102.0,128.0,"Jan 24, 2024 15:29:44.414321000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1637,63.755489,192.168.0.2,192.168.0.1,COTP,61,0.000717,50340.0,102.0,21603.0,65156.0,128.0,"Jan 24, 2024 15:29:44.415038000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1638,63.755851,192.168.0.2,192.168.0.1,TCP,54,0.000362,50340.0,102.0,21610.0,65418.0,128.0,"Jan 24, 2024 15:29:44.415400000 China Standard Time",,,,,,50340  >  102 [ACK] Seq=21610 Ack=65418 Win=64240 Len=0,Normal,0,0,0,0,0,0
1639,63.755893,192.168.0.2,192.168.0.1,COTP,61,4.2e-05,50340.0,102.0,21610.0,65418.0,128.0,"Jan 24, 2024 15:29:44.415442000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1640,63.766255,192.168.0.13,192.168.0.1,TCP,60,0.168454,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:44.425804000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1641,63.766759,192.168.0.13,192.168.0.1,TCP,60,0.000504,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:44.426308000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1642,63.806392,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:44.465941000 China Standard Time",,,,,,"NTP Version 4, symmetric active",Abnormal,1,1,1,1,1,1
1643,63.854188,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:44.513737000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1644,63.900647,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:44.560196000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1645,63.931352,192.168.0.13,192.168.0.1,TCP,60,0.164593,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:44.590901000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1646,63.931863,192.168.0.13,192.168.0.1,TCP,60,0.000511,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:44.591412000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1647,63.956279,192.168.0.2,192.168.0.1,COTP,61,0.915407,50339.0,102.0,582.0,8688.0,128.0,"Jan 24, 2024 15:29:44.615828000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1648,63.974938,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:44.634487000 China Standard Time",,,,,,"NTP Version 4, client",Abnormal,1,1,1,1,1,1
1649,64.011116,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:44.670665000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1650,64.042354,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:44.701903000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1651,64.061701,192.168.0.2,192.168.0.1,COTP,145,0.305808,50340.0,102.0,21617.0,65418.0,128.0,"Jan 24, 2024 15:29:44.721250000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1652,64.06218,192.168.0.2,192.168.0.1,COTP,61,0.000479,50340.0,102.0,21708.0,65472.0,128.0,"Jan 24, 2024 15:29:44.721729000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1653,64.062432,192.168.0.2,192.168.0.1,COTP,61,0.000252,50340.0,102.0,21715.0,65734.0,128.0,"Jan 24, 2024 15:29:44.721981000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1654,64.082205,192.168.0.13,192.168.0.1,TCP,60,0.150342,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:44.741754000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1655,64.082618,192.168.0.13,192.168.0.1,TCP,60,0.000413,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:44.742167000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1656,64.130043,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:44.789592000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal,1,1,1,1,1,1
1657,64.169905,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:44.829454000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1658,64.218604,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:44.878153000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1659,64.254395,192.168.0.13,192.168.0.1,TCP,60,0.171777,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:44.913944000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1660,64.254836,192.168.0.13,192.168.0.1,TCP,60,0.000441,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:44.914385000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1661,64.302903,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:44.962452000 China Standard Time",,,,,,"NTP Version 4, server",Abnormal,1,1,1,1,1,1
1662,64.354888,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:45.014437000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1663,64.375316,192.168.0.2,192.168.0.1,COTP,145,0.312884,50340.0,102.0,21722.0,65734.0,128.0,"Jan 24, 2024 15:29:45.034865000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1664,64.375917,192.168.0.2,192.168.0.1,COTP,61,0.000601,50340.0,102.0,21813.0,65788.0,128.0,"Jan 24, 2024 15:29:45.035466000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1665,64.376182,192.168.0.2,192.168.0.1,COTP,61,0.000265,50340.0,102.0,21820.0,66050.0,128.0,"Jan 24, 2024 15:29:45.035731000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1666,64.394533,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:45.054082000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1667,64.426841,192.168.0.13,192.168.0.1,TCP,60,0.172005,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:45.086390000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1668,64.427202,192.168.0.13,192.168.0.1,TCP,60,0.000361,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:45.086751000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1669,64.482588,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:45.142137000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal,1,1,1,1,1,1
1670,64.518004,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:45.177553000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1671,64.56632,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:45.225869000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1672,64.610428,192.168.0.13,192.168.0.1,TCP,60,0.183226,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:45.269977000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1673,64.610825,192.168.0.13,192.168.0.1,TCP,60,0.000397,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:45.270374000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1674,64.654373,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:45.313922000 China Standard Time",,,,,,"NTP Version 4, broadcast",Abnormal,1,1,1,1,1,1
1675,64.688788,192.168.0.2,192.168.0.1,COTP,145,0.312606,50340.0,102.0,21827.0,66050.0,128.0,"Jan 24, 2024 15:29:45.348337000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1676,64.689325,192.168.0.2,192.168.0.1,COTP,61,0.000537,50340.0,102.0,21918.0,66104.0,128.0,"Jan 24, 2024 15:29:45.348874000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1677,64.689598,192.168.0.2,192.168.0.1,COTP,61,0.000273,50340.0,102.0,21925.0,66366.0,128.0,"Jan 24, 2024 15:29:45.349147000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1678,64.694416,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:45.353965000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1679,64.742493,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:45.402042000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1680,64.789913,192.168.0.13,192.168.0.1,TCP,60,0.179088,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:45.449462000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1681,64.790379,192.168.0.13,192.168.0.1,TCP,60,0.000466,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:45.449928000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1682,64.842635,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:45.502184000 China Standard Time",,,,,,"NTP Version 4, reserved",Abnormal,1,1,1,1,1,1
1683,64.870434,192.168.0.2,192.168.0.1,COTP,61,0.914155,50339.0,102.0,589.0,8803.0,128.0,"Jan 24, 2024 15:29:45.529983000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1684,64.895646,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:45.555195000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1685,64.941821,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:45.601370000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1686,64.994506,192.168.0.13,192.168.0.1,TCP,60,0.204127,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:45.654055000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1687,64.995051,192.168.0.13,192.168.0.1,TCP,60,0.000545,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:45.654600000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1688,64.999594,192.168.0.2,192.168.0.1,COTP,145,0.309996,50340.0,102.0,21932.0,66366.0,128.0,"Jan 24, 2024 15:29:45.659143000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1689,65.000094,192.168.0.2,192.168.0.1,COTP,61,0.0005,50340.0,102.0,22023.0,66420.0,128.0,"Jan 24, 2024 15:29:45.659643000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1690,65.000315,192.168.0.2,192.168.0.1,COTP,61,0.000221,50340.0,102.0,22030.0,66682.0,128.0,"Jan 24, 2024 15:29:45.659864000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1691,65.040722,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:45.700271000 China Standard Time",,,,,,"NTP Version 4, symmetric passive",Abnormal,1,1,1,1,1,1
1692,65.080891,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:45.740440000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1693,65.118558,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:45.778107000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1694,65.159317,192.168.0.13,192.168.0.1,TCP,60,0.164266,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:45.818866000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1695,65.159676,192.168.0.13,192.168.0.1,TCP,60,0.000359,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:45.819225000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1696,65.215341,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:45.874890000 China Standard Time",,,,,,"NTP Version 4, control",Abnormal,1,1,1,1,1,1
1697,65.258295,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:45.917844000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1698,65.298986,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:45.958535000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1699,65.312919,192.168.0.2,192.168.0.1,COTP,145,0.312604,50340.0,102.0,22037.0,66682.0,128.0,"Jan 24, 2024 15:29:45.972468000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1700,65.313452,192.168.0.2,192.168.0.1,COTP,61,0.000533,50340.0,102.0,22128.0,66736.0,128.0,"Jan 24, 2024 15:29:45.973001000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1701,65.313651,192.168.0.2,192.168.0.1,TCP,54,0.000199,50340.0,102.0,22135.0,66998.0,128.0,"Jan 24, 2024 15:29:45.973200000 China Standard Time",,,,,,50340  >  102 [ACK] Seq=22135 Ack=66998 Win=64240 Len=0,Normal,0,0,0,0,0,0
1702,65.313688,192.168.0.2,192.168.0.1,COTP,61,3.7e-05,50340.0,102.0,22135.0,66998.0,128.0,"Jan 24, 2024 15:29:45.973237000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1703,65.350341,192.168.0.13,192.168.0.1,TCP,60,0.190665,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:46.009890000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1704,65.350634,192.168.0.13,192.168.0.1,TCP,60,0.000293,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:46.010183000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1705,65.390729,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:46.050278000 China Standard Time",,,,,,"NTP Version 4, broadcast",Abnormal,1,1,1,1,1,1
1706,65.434059,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:46.093608000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1707,65.477941,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:46.137490000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1708,65.524192,192.168.0.13,192.168.0.1,TCP,60,0.173558,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:46.183741000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1709,65.524649,192.168.0.13,192.168.0.1,TCP,60,0.000457,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:46.184198000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1710,65.555568,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:46.215117000 China Standard Time",,,,,,"NTP Version 4, server",Abnormal,1,1,1,1,1,1
1711,65.590369,PcsCompu_7e:76:18,02:c0:a8:00:0c:00,IPv4,60,,,,,,,"Jan 24, 2024 15:29:46.249918000 China Standard Time",,,,,,"Bogus IPv4 version (3, must be 4)",Abnormal,1,1,1,1,1,1
1712,65.622537,192.168.0.2,192.168.0.1,COTP,145,0.308849,50340.0,102.0,22142.0,66998.0,128.0,"Jan 24, 2024 15:29:46.282086000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal,0,0,0,0,0,0
1713,65.623165,192.168.0.2,192.168.0.1,COTP,61,0.000628,50340.0,102.0,22233.0,67052.0,128.0,"Jan 24, 2024 15:29:46.282714000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1714,65.623479,192.168.0.2,192.168.0.1,COTP,61,0.000314,50340.0,102.0,22240.0,67314.0,128.0,"Jan 24, 2024 15:29:46.283028000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal,0,0,0,0,0,0
1715,65.638024,192.168.0.13,192.168.0.1,IPv4,60,,,,,,64.0,"Jan 24, 2024 15:29:46.297573000 China Standard Time",,,,,,"Fragmented IP protocol (proto=UDP 17, off=0, ID=002a)",Abnormal,1,1,1,1,1,1
1716,65.682456,192.168.0.13,192.168.0.1,TCP,60,0.157807,80.0,102.0,0.0,0.0,64.0,"Jan 24, 2024 15:29:46.342005000 China Standard Time",,,,,,[TCP Retransmission] 80  >  102 [SYN] Seq=0 Win=8192 Len=0,Abnormal,1,1,1,1,1,1
1717,65.682886,192.168.0.13,192.168.0.1,TCP,60,0.00043,80.0,102.0,1.0,0.0,64.0,"Jan 24, 2024 15:29:46.342435000 China Standard Time",,,,,,80  >  102 [RST] Seq=1 Win=0 Len=0,Abnormal,1,1,1,1,1,1
1718,65.726257,192.168.0.13,192.168.0.1,NTP,90,,,,,,64.0,"Jan 24, 2024 15:29:46.385806000 China Standard Time",,,,,,"NTP Version 4, client",Abnormal,1,1,1,1,1,1
