PLC Current cycle time,PLC The shortest cycle time,PLC The longest cycle time,PLC Min runtime,PLC Max runtime,PLC Running Status,Current_time,Pump Speed,SG lEVEL,Year,Month,Day,Hour,Minute,Second,Millisecond,label,CycleTimeDifference,MaxRuntimeRatio,longestimetimeRatio,cycle_maxrun,RF_Predictions,SVM_Predictions,GB_Predictions,LR_Predictions,XGboost_Predictions,NN_Binary_Predictions
1057539,1001561,0,0,2063000,0,31:03.5,99.04533386,14.06095028,2024,1,23,1,31,3,532,Normal,187658.0,1.9507554804125427,0.0,96197.602356762,1,0,1,0,0,0
1036824,1001561,0,0,2063000,0,31:03.5,99.04533386,14.06095028,2024,1,23,1,31,3,539,Normal,20715.0,1.9897301759990125,0.0,10410.959360155113,1,1,1,1,0,0
1100261,1001561,0,0,2063000,0,31:03.5,99.04533386,14.06095028,2024,1,23,1,31,3,547,Normal,63437.0,1.875009656799614,0.0,33832.89241735337,1,0,1,0,0,0
1059462,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06095028,2024,1,23,1,31,3,554,Normal,40799.0,1.9472147184136854,0.0,20952.491584100822,1,0,1,1,0,0
1011877,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06095028,2024,1,23,1,31,3,561,Normal,47585.0,2.0387853464403283,0.0,23339.877384876392,1,0,1,1,0,0
1011326,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06095028,2024,1,23,1,31,3,569,Normal,551.0,2.0398961363595913,0.0,270.111791565681,0,1,1,1,0,1
1011146,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,576,Normal,180.0,2.0402592701746336,0.0,88.22408143480368,0,1,1,1,0,1
1057148,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,584,Normal,46002.0,1.9514769928146296,0.0,23572.914346097914,1,0,1,1,0,0
1012505,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,591,Normal,44643.0,2.037520802366408,0.0,21910.451146388754,1,0,1,1,0,0
1011096,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,597,Normal,1409.0,2.0403601636244235,0.0,690.5643548230731,1,1,1,1,0,0
1011125,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,604,Normal,29.0,2.040301644208184,0.0,14.213584585555017,0,1,1,1,0,1
1011889,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,611,Normal,764.0,2.038761168468083,0.0,374.73737081919535,0,1,1,1,0,0
1022222,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,618,Normal,10333.0,2.0181526126418725,0.0,5120.029047988366,1,1,1,1,0,0
1012885,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,623,Normal,9337.0,2.036756393865049,0.0,4584.249755210858,1,1,1,1,0,0
1008652,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,631,Normal,4233.0,2.0453040295364504,0.0,2069.6189607367915,0,1,1,1,0,0
1014081,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,637,Normal,5429.0,2.0343542576973634,0.0,2668.6600819195346,1,1,1,1,0,0
1116479,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,644,Normal,102398.0,1.8477732227834112,0.0,55416.97365099369,1,0,1,0,0,0
1014144,1001561,0,0,2063000,0,31:03.6,99.04533386,14.06027317,2024,1,23,1,31,3,650,Normal,102335.0,2.034227880853212,0.0,50306.55658749394,1,0,1,0,0,0
1012872,1001561,0,0,2063000,0,31:03.7,99.04533386,14.06027317,2024,1,23,1,31,3,656,Normal,1272.0,2.0367825352068176,0.0,624.5143887542415,1,1,1,1,0,0
1019017,1001561,0,0,2063000,0,31:03.7,99.04533386,14.06027317,2024,1,23,1,31,3,662,Normal,6145.0,2.0245000819417145,0.0,3035.317239457101,1,1,1,1,0,0
1009873,1001561,0,0,2063000,0,31:03.7,99.04533386,14.06027317,2024,1,23,1,31,3,668,Normal,9144.0,2.0428311282705844,0.0,4476.140917111004,1,1,1,1,0,0
1038193,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,676,Normal,28320.0,1.9871064435996004,0.0,14251.878700920988,1,0,1,1,0,0
1035370,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,683,Normal,2823.0,1.992524411563016,0.0,1416.7956907416385,0,1,1,1,0,0
1010864,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,690,Normal,24506.0,2.0408284398296903,0.0,12007.868727096462,1,0,1,1,0,0
1038124,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,697,Normal,27260.0,1.9872385187126007,0.0,13717.527988366457,1,0,1,1,0,0
1010743,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,704,Normal,27381.0,2.0410727553888575,0.0,13415.00440281144,1,0,1,1,0,0
1010646,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,710,Normal,97.0,2.041268653910469,0.0,47.51946776539021,0,1,1,1,0,1
1010476,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,717,Normal,170.0,2.041612071934415,0.0,83.26753271934076,0,1,1,1,0,1
1011825,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,724,Normal,1349.0,2.0388901242803845,0.0,661.6344764905477,1,1,1,1,0,0
1120766,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,731,Normal,108941.0,1.8407053747169346,0.0,59184.37654192923,1,0,1,0,0,0
1011748,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,737,Normal,109018.0,2.0390452958641876,0.0,53465.21738439166,1,0,1,0,0,0
1010936,1001561,0,0,2063000,0,31:03.7,99.04533386,14.05959988,2024,1,23,1,31,3,744,Normal,812.0,2.040683089730705,0.0,397.90597770237514,1,1,1,1,0,0
1023954,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05959988,2024,1,23,1,31,3,751,Normal,13018.0,2.014738943350971,0.0,6461.383020843431,1,1,1,1,0,0
1032568,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05959988,2024,1,23,1,31,3,758,Normal,8614.0,1.9979313711058255,0.0,4311.459404750363,1,1,1,1,0,0
1075922,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05959988,2024,1,23,1,31,3,765,Normal,43354.0,1.9174252408631853,0.0,22610.529514299564,1,0,1,1,0,0
1022594,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05959988,2024,1,23,1,31,3,773,Normal,53328.0,2.0174184475950376,0.0,26433.78227435773,1,0,1,1,0,0
1035531,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,781,Normal,12937.0,1.9922146222566006,0.0,6493.77825836161,1,1,1,1,0,0
1011805,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,788,Normal,23726.0,2.038930426317324,0.0,11636.493179835192,1,1,1,1,0,0
1073709,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,795,Normal,61904.0,1.9213772074183975,0.0,32218.556440135722,1,0,1,1,0,0
1014540,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,802,Normal,59169.0,2.0334338715082696,0.0,29098.069442559383,1,0,1,1,0,0
1013678,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,810,Normal,862.0,2.0351630399397047,0.0,423.5532893843917,1,1,1,1,0,0
1015356,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,819,Normal,1678.0,2.031799684051702,0.0,825.8688162869609,0,1,1,1,0,0
1015530,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,827,Normal,174.0,2.0314515573148997,0.0,85.65303926320891,0,1,1,1,0,1
1011031,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,834,Normal,4499.0,2.0404913400281495,0.0,2204.8611095492,0,1,1,1,0,0
1011049,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,840,Normal,18.0,2.0404550125661567,0.0,8.821561803199224,0,1,1,1,0,1
1215867,1001561,0,0,2063000,0,31:03.8,99.04533386,14.05892849,2024,1,23,1,31,3,847,Normal,204818.0,1.6967316326539004,0.0,120713.25603780903,0,0,1,0,0,0
1011862,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05892849,2024,1,23,1,31,3,854,Normal,204005.0,2.0388155697120753,0.0,100060.54644207464,1,0,1,0,0,0
1162829,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05892849,2024,1,23,1,31,3,860,Normal,150967.0,1.7741215604357992,0.0,85093.94359815803,1,0,1,0,0,0
1022286,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05892849,2024,1,23,1,31,3,868,Normal,140543.0,2.0180262666220607,0.0,69643.79122539991,1,0,1,0,0,0
1010574,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05892849,2024,1,23,1,31,3,875,Normal,11712.0,2.0414140874394158,0.0,5737.199557925351,1,1,1,1,0,0
1012658,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,882,Normal,2084.0,2.0372129583729155,0.0,1022.9662006786234,0,1,1,1,0,0
1014555,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,889,Normal,1897.0,2.0334038075806635,0.0,932.9184852157052,0,1,1,1,0,0
1012077,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,896,Normal,2478.0,2.0383824550898795,0.0,1215.6698041686864,0,1,1,1,0,0
1011902,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,903,Normal,175.0,2.0387349763119356,0.0,85.83754241396024,0,1,1,1,0,1
1011855,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,909,Normal,47.0,2.0388296742122143,0.0,23.052440620455645,0,1,1,1,0,1
1010131,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,916,Normal,1724.0,2.042309363834988,0.0,844.1424352884148,0,1,1,1,0,0
1024361,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,923,Normal,14230.0,2.013938445528481,0.0,7065.7571643238,1,1,1,1,0,0
1032185,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,929,Normal,7824.0,1.9986727185533602,0.0,3914.597886572952,1,1,1,1,0,0
1053054,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,935,Normal,20869.0,1.9590638276859496,0.0,10652.537046049443,1,1,1,1,0,0
1304515,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,942,Normal,251461.0,1.581430646638789,0.0,159008.553763936,1,0,1,0,0,0
1034979,1001561,0,0,2063000,0,31:03.9,99.04533386,14.05826092,2024,1,23,1,31,3,949,Normal,269536.0,1.9932771582805062,0.0,135222.53986621424,0,0,1,0,0,0
1039396,1001561,0,0,2063000,0,31:04.0,99.04533386,14.05826092,2024,1,23,1,31,3,955,Normal,4417.0,1.984806560733349,0.0,2225.4057838099857,0,1,1,1,0,0
1021988,1001561,0,0,2063000,0,31:04.0,99.04533386,14.05826092,2024,1,23,1,31,3,961,Normal,17408.0,2.018614699976908,0.0,8623.735872031022,1,1,1,1,0,0
1012472,1001561,0,0,2063000,0,31:04.0,99.04533386,14.05826092,2024,1,23,1,31,3,968,Normal,9516.0,2.0375872122883396,0.0,4670.229545322347,1,1,1,1,0,0
1011155,1001561,0,0,2063000,0,31:04.0,99.04533386,14.05826092,2024,1,23,1,31,3,974,Normal,1317.0,2.0402411104133393,0.0,645.5119413475521,1,1,1,1,0,0
1009747,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,3,982,Normal,1408.0,2.0430860403645665,0.0,689.1535511391178,1,1,1,1,0,0
1037606,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,3,989,Normal,27859.0,1.988230600054356,0.0,14011.956158022298,1,0,1,1,0,0
1012913,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,3,995,Normal,24693.0,2.0367000917156757,0.0,12124.023610761027,1,0,1,1,0,0
1027421,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,1,Normal,14508.0,2.0079402698601645,0.0,7225.314526417837,1,1,1,1,0,0
1011875,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,8,Normal,15546.0,2.0387893761581224,0.0,7625.113305865244,1,1,1,1,0,0
1106679,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,14,Normal,94804.0,1.8641358514980406,0.0,50856.808490547744,1,0,1,0,0,0
1387578,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,21,Normal,280899.0,1.486763266641587,0.0,188933.23927387298,0,0,1,0,0,0
1010132,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,28,Normal,377446.0,2.042307342010747,0.0,184813.51569171113,0,0,1,0,0,0
1013111,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,34,Normal,2979.0,2.0363020439023956,0.0,1462.9460344158992,0,1,1,1,0,0
1010209,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,41,Normal,2902.0,2.0421516735645793,0.0,1421.0501783809984,0,1,1,1,0,0
1010757,1001561,0,0,2063000,0,31:04.0,99.04533386,14.0575943,2024,1,23,1,31,4,48,Normal,548.0,2.041044484480444,0.0,268.48998351914685,0,1,1,1,0,1
1018081,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0575943,2024,1,23,1,31,4,54,Normal,7324.0,2.026361360245403,0.0,3614.3602733882694,1,1,1,1,0,0
1025937,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0575943,2024,1,23,1,31,4,60,Normal,7856.0,2.010844720484786,0.0,3906.8158371303925,1,1,1,1,0,0
1010330,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0575943,2024,1,23,1,31,4,66,Normal,15607.0,2.041907099660507,0.0,7643.344793989336,1,1,1,1,0,0
1010569,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,73,Normal,239.0,2.041424187759569,0.0,117.07512893843918,0,1,1,1,0,1
1011169,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,80,Normal,600.0,2.0402128625383096,0.0,294.08696073679107,1,1,1,1,0,0
1011318,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,87,Normal,149.0,2.03991227289537,0.0,73.0423567619971,0,1,1,1,0,1
1015511,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,93,Normal,4193.0,2.0314895653518277,0.0,2064.0027256422686,0,1,1,1,0,0
1009927,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,100,Normal,5584.0,2.0427218997016614,0.0,2733.6075462918084,1,1,1,1,0,0
1010754,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,106,Normal,827.0,2.041050542466317,0.0,405.1834987881726,1,1,1,1,0,0
1015057,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,112,Normal,4303.0,2.032398180594784,0.0,2117.20323364033,0,1,1,1,0,0
1109905,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,119,Normal,94848.0,1.8587176379960446,0.0,51028.729733397966,1,0,1,0,0,0
1009947,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,126,Normal,99958.0,2.0426814476403217,0.0,48934.69812215221,1,0,1,0,0,0
1015472,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,133,Normal,5525.0,2.0315675863046936,0.0,2719.5747939893363,1,1,1,1,0,0
1012983,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,140,Normal,2489.0,2.036559349959476,0.0,1222.1593247697529,0,1,1,1,0,0
1009650,1001561,0,0,2063000,0,31:04.1,99.04533386,14.0569315,2024,1,23,1,31,4,146,Normal,3333.0,2.0432823255583616,0.0,1631.1989578284054,0,1,1,1,0,0
1010349,1001561,0,0,2063000,0,31:04.2,99.04533386,14.0569315,2024,1,23,1,31,4,152,Normal,699.0,2.0418687008152627,0.0,342.33347115850705,0,1,1,1,0,0
1014458,1001561,0,0,2063000,0,31:04.2,98.82026672,14.0569315,2024,1,23,1,31,4,159,Normal,4109.0,2.03359823669388,0.0,2020.5564333494908,0,1,1,1,0,0
1010286,1001561,0,0,2063000,0,31:04.2,98.82026672,14.0569315,2024,1,23,1,31,4,165,Normal,4172.0,2.0419960288472767,0.0,2043.0989781871062,0,1,1,1,0,0
1137117,1001561,0,0,2063000,0,31:04.2,98.82026672,14.0569315,2024,1,23,1,31,4,172,Normal,126831.0,1.8142372332838221,0.0,69908.71848133786,1,0,1,0,0,0
1009622,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,179,Normal,127495.0,2.043338992216889,0.0,62395.4226320892,1,0,1,0,0,0
1021696,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,185,Normal,12074.0,2.0191916186419445,0.0,5979.620699951526,1,1,1,1,0,0
1012145,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,191,Normal,9551.0,2.038245508301676,0.0,4685.892823557925,1,1,1,1,0,0
1102547,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,198,Normal,90402.0,1.8711220474047818,0.0,48314.325687833254,1,0,1,0,0,0
1098276,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,205,Normal,4271.0,1.8783985082074086,0.0,2273.745417353369,0,1,1,1,0,0
1019132,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,211,Normal,79144.0,2.0242716350776937,0.0,39097.519635482306,1,0,1,0,0,0
1013007,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,218,Normal,6125.0,2.03651110012073,0.0,3007.5947043141055,1,1,1,1,0,0
1017015,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,224,Normal,4008.0,2.0284853222420516,0.0,1975.8585167232186,0,1,1,1,0,0
1012171,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,231,Normal,4844.0,2.038193151157265,0.0,2376.61479592826,0,1,1,1,0,0
1031107,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,238,Normal,18936.0,2.0007622875220514,0.0,9464.3927057683,1,1,1,1,0,0
1030291,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,243,Normal,816.0,2.002346909756564,0.0,407.52179156568104,1,1,1,1,0,0
1012061,1001561,0,0,2063000,0,31:04.2,98.82026672,14.05626965,2024,1,23,1,31,4,250,Normal,18230.0,2.0384146805380308,0.0,8943.224444983034,1,1,1,1,0,0
1016384,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05626965,2024,1,23,1,31,4,256,Normal,4323.0,2.0297446634342924,0.0,2129.8245428986916,0,1,1,1,0,0
1010638,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05626965,2024,1,23,1,31,4,263,Normal,5746.0,2.041284812168155,0.0,2814.893818710616,1,1,1,1,0,0
1037107,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05626965,2024,1,23,1,31,4,269,Normal,26469.0,1.98918722947584,0.0,13306.439739699468,1,0,1,1,0,0
1035869,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05626965,2024,1,23,1,31,4,275,Normal,1238.0,1.9915645704234801,0.0,621.6218235579254,1,1,1,1,0,0
1032771,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,282,Normal,3098.0,1.9975386605549537,0.0,1550.9086563257392,0,1,1,1,0,0
1014673,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,289,Normal,18098.0,2.033167335683516,0.0,8901.382430441105,1,1,1,1,0,0
1056424,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,296,Normal,41751.0,1.952814400278676,0.0,21379.911984488608,1,0,1,1,0,0
1038469,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,303,Normal,17955.0,1.986578318659488,0.0,9038.153608822104,1,1,1,1,0,0
1056310,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,310,Normal,17841.0,1.9530251536007421,0.0,9135.058996606884,1,1,1,1,0,0
1399720,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,316,Normal,343410.0,1.473866201811791,0.0,232999.44023267087,0,0,1,0,0,0
1253873,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,323,Normal,145847.0,1.6453021956769147,0.0,88644.50578332525,1,0,1,0,0,0
1010966,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,330,Normal,242907.0,2.040622533299834,0.0,119035.73347649055,0,0,1,0,0,0
1011966,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,337,Normal,1000.0,2.0386060401238777,0.0,490.53126514784293,1,1,1,1,0,0
1010367,1001561,0,0,2063000,0,31:04.3,98.82026672,14.05561066,2024,1,23,1,31,4,345,Normal,1599.0,2.0418323242940435,0.0,783.1201323315561,0,1,1,1,0,0
1010253,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05561066,2024,1,23,1,31,4,352,Normal,114.0,2.042062730820893,0.0,55.82590499272904,0,1,1,1,0,1
1068319,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05561066,2024,1,23,1,31,4,359,Normal,58066.0,1.9310711500965536,0.0,30069.321887542414,1,0,1,1,0,0
1029631,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05561066,2024,1,23,1,31,4,367,Normal,38688.0,2.0036304268228133,0.0,19308.95013475521,1,0,1,1,0,0
1015538,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,374,Normal,14093.0,2.03143555435641,0.0,6937.458571982549,1,1,1,1,0,0
1015520,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,382,Normal,18.0,2.0314715613675753,0.0,8.860571982549684,0,1,1,1,0,1
1024228,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,389,Normal,8708.0,2.014199963289424,0.0,4323.3046165778,1,1,1,1,0,0
1030976,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,397,Normal,6748.0,2.0010165125085355,0.0,3372.2860145419295,1,1,1,1,0,0
1013139,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,404,Normal,17837.0,2.036245766869107,0.0,8759.748106156083,1,1,1,1,0,0
1017590,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,410,Normal,4451.0,2.027339105140577,0.0,2195.4886524478916,0,1,1,1,0,0
1011281,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,417,Normal,6309.0,2.0399869076943005,0.0,3092.666906931653,1,1,1,1,0,0
1022880,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,424,Normal,11599.0,2.0168543719693415,0.0,5751.034958797867,1,1,1,1,0,0
1022618,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,432,Normal,262.0,2.0173711004500214,0.0,129.8719903053805,0,1,1,1,0,1
1019348,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,439,Normal,3270.0,2.0238426916028676,0.0,1615.7382258846342,0,1,1,1,0,0
1031311,1001561,0,0,2063000,0,31:04.4,98.82026672,14.05495548,2024,1,23,1,31,4,447,Normal,11963.0,2.000366523774109,0.0,5980.404019873969,1,1,1,1,0,0
1012663,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05495548,2024,1,23,1,31,4,454,Normal,18648.0,2.0372028996813354,0.0,9153.727398933592,1,1,1,1,0,0
1012390,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05495548,2024,1,23,1,31,4,462,Normal,273.0,2.03775224962712,0.0,133.97114396509937,0,1,1,1,0,1
1027434,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05495548,2024,1,23,1,31,4,468,Normal,15044.0,2.007914863631143,0.0,7492.349537566652,1,1,1,1,0,0
1010884,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,476,Normal,16550.0,2.040788062725298,0.0,8109.612312166747,1,1,1,1,0,0
1012770,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,482,Normal,1886.0,2.0369876674862013,0.0,925.8769849733397,0,1,1,1,0,0
1040146,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,489,Normal,27376.0,1.9833754107596433,0.0,13802.73237809016,1,0,1,1,0,0
1011250,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,497,Normal,28896.0,2.0400494437577255,0.0,14164.362578768783,1,0,1,1,0,0
1311971,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,503,Normal,300721.0,1.5724432933349899,0.0,191244.41642801746,0,0,1,0,0,0
1165948,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,511,Normal,146023.0,1.7693756496859208,0.0,82527.98100048474,1,0,1,0,0,0
1064107,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,518,Normal,101841.0,1.9387148096948896,0.0,52530.160439650994,1,0,1,0,0,0
1056930,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,525,Normal,7177.0,1.9518795000614988,0.0,3676.9687881725645,1,1,1,1,0,0
1013806,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,531,Normal,43124.0,2.0349060865688307,0.0,21192.132789142026,1,0,1,1,0,0
1010605,1001561,0,0,2063000,0,31:04.5,98.82026672,14.05430508,2024,1,23,1,31,4,538,Normal,3201.0,2.0413514676851983,0.0,1568.0788196800777,0,1,1,1,0,0
